date,state,positive,death,positiveIncrease,deathIncrease,positive_previous7_avg,death_previous7_avg,state_long,population_2019,positive_population,death_population,positive_previous7_avg_population,death_previous7_avg_population,positive_population_1000000,death_population_1000000,positive_previous7_avg_population_1000000,death_previous7_avg_population_1000000,STAYHOME_x,END_STHM_x,CLBSNS_x,END_BSNS_x,FM_ALL_x,FM_EMP_x,CLREST_x,ENDREST_x,CLGYM_x,ENDGYM_x,CLMOVIE_x,END_MOV_x,CLOSEBAR_x,END_BRS_x,CLBAR2_x,CLMV2_x,CLGYM2_x,CLRST2_x,STAYHOME_y,END_STHM_y,CLBSNS_y,END_BSNS_y,FM_ALL_y,FM_EMP_y,CLREST_y,ENDREST_y,CLGYM_y,ENDGYM_y,CLMOVIE_y,END_MOV_y,CLOSEBAR_y,END_BRS_y,CLBAR2_y,CLMV2_y,CLGYM2_y,CLRST2_y,STAYHOME_z,END_STHM_z,CLBSNS_z,END_BSNS_z,FM_ALL_z,FM_EMP_z,Name,Party
2020-08-08,TN,120585.0,1215.0,1803,9,1771.5714285714287,21.142857142857142,Tennessee,6829174.0,0.01765733308303464,0.0001779131707582791,0.0002594122552114544,3.095961113724316e-06,17657.33308303464,177.9131707582791,259.4122552114544,3.095961113724316,,,,,,,,,,,,,,,,,,,2020-04-02,2020-04-29,2020-04-01,2020-05-01,,,2020-03-23,2020-04-27,2020-03-23,2020-05-01,2020-03-23,2020-05-22,2020-03-23,2020-05-22,,,,,,,,,,,Bill Lee,Republican
2020-08-08,TX,481483.0,8343.0,6959,247,7285.428571428572,215.14285714285714,Texas,28995881.0,0.0166052205828821,0.0002877305228283976,0.00025125736208631054,7.419773075453619e-06,16605.2205828821,287.73052282839757,251.25736208631054,7.419773075453619,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-01,2020-07-03,2020-05-08,2020-03-21,2020-05-01,2020-03-21,2020-05-18,2020-03-31,2020-05-01,2020-03-20,2020-05-22,2020-06-26,,,,,,,,,,Greg Abbott,Republican
2020-08-08,UT,43751.0,335.0,376,0,435.57142857142856,3.5714285714285716,Utah,3205958.0,0.013646778903528991,0.00010449294719394328,0.00013586311129822304,1.1139973048394806e-06,13646.778903528992,104.49294719394328,135.86311129822303,1.1139973048394807,,,,,,,,,,,,,,,,,,,,,,2020-05-01,2020-04-10,2020-04-10,2020-03-19,2020-05-01,,2020-05-01,,2020-05-01,2020-03-18,2020-05-01,,,,,,,,,,,Gary Herbert,Republican
2020-08-08,VA,99189.0,2322.0,1307,5,1198.2857142857142,15.285714285714286,Virginia,8535519.0,0.011620734486092762,0.0002720396967073707,0.00014038814913137844,1.790835951008285e-06,11620.734486092762,272.0396967073707,140.38814913137844,1.790835951008285,,,,,,,,,,,,,,,,,,,2020-03-30,2020-06-05,2020-03-25,2020-05-29,2020-05-29,2020-05-29,2020-03-25,2020-05-29,2020-03-25,2020-06-12,2020-03-25,2020-07-01,2020-03-24,2020-06-12,,,,,,,,,,,Ralph Northam,Democratic
2020-08-08,VT,1454.0,58.0,6,0,4.714285714285714,0.14285714285714285,Vermont,623989.0,0.0023301692818302887,9.295035649666901e-05,7.5550782374139836e-06,2.2894176477012072e-07,2330.1692818302886,92.95035649666902,7.5550782374139835,0.2289417647701207,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-15,2020-03-25,2020-04-27,2020-08-01,2020-04-17,2020-03-17,2020-05-22,2020-03-23,2020-06-01,2020-03-25,2020-06-01,2020-03-17,2020-06-08,,,,,,,,,,,Phil Scott,Republican
2020-08-08,WA,61587.0,1672.0,670,19,826.2857142857143,15.428571428571429,Washington,7614893.0,0.008087703924401828,0.000219569730001459,0.00010850916937187618,2.026104822296443e-06,8087.703924401828,219.569730001459,108.50916937187618,2.026104822296443,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-01,2020-03-25,2020-05-05,2020-06-26,2020-05-04,2020-03-16,,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Jay Inslee,Democratic
2020-08-08,WI,64213.0,1003.0,1185,6,879.2857142857143,7.0,Wisconsin,5822434.0,0.01102854922872462,0.0001722647264013641,0.00015101686241281813,1.202246345772232e-06,11028.54922872462,172.2647264013641,151.0168624128181,1.202246345772232,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-13,2020-03-25,2020-05-11,2020-08-01,2020-08-01,2020-03-17,2020-05-13,2020-03-25,2020-05-13,2020-03-25,2020-05-13,2020-03-17,2020-05-13,,,,,,,,,,,Tony Evers,Democratic
2020-08-08,WV,7563.0,131.0,130,4,118.28571428571429,2.142857142857143,West Virginia,1792147.0,0.0042200779288752545,7.309668235920379e-05,6.600223881507169e-05,1.1956927321570958e-06,4220.077928875255,73.09668235920378,66.00223881507169,1.1956927321570958,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-04,2020-03-24,2020-05-04,2020-07-07,2020-05-04,2020-03-18,2020-05-04,2020-03-19,2020-05-18,2020-03-24,2020-06-05,2020-03-18,2020-05-26,,,,,,,,,,,Jim Justice,Republican
2020-08-08,WY,3013.0,28.0,13,0,34.857142857142854,0.2857142857142857,Wyoming,578759.0,0.005205966559483308,4.837937725374465e-05,6.022738800976374e-05,4.936671148341291e-07,5205.966559483308,48.37937725374465,60.22738800976374,0.4936671148341291,,,,,,,,,,,,,,,,,,,,,2020-03-19,2020-05-01,,2020-05-01,2020-03-19,2020-05-15,2020-03-19,2020-05-01,2020-03-19,2020-05-15,2020-03-19,2020-05-15,,,,,,,,,,,Mark Gordon,Republican
2020-08-09,AK,4473.0,26.0,100,0,69.85714285714286,0.2857142857142857,Alaska,731545.0,0.006114456390242569,3.554121756009541e-05,9.549261201586076e-05,3.905628303307188e-07,6114.456390242569,35.54121756009541,95.49261201586076,0.3905628303307188,,,,,,,,,,,,,,,,,,,2020-03-28,2020-04-24,2020-03-28,2020-04-24,,2020-04-24,2020-03-18,2020-04-24,2020-03-18,2020-05-08,2020-03-18,2020-05-08,2020-03-18,2020-05-08,,,,,,,,,,,Mike Dunleavy,Republican
2020-08-09,AL,101334.0,1768.0,2947,33,1412.857142857143,20.142857142857142,Alabama,4903185.0,0.020666974629755964,0.00036058194826424047,0.00028815089433850504,4.108116896029243e-06,20666.974629755965,360.58194826424045,288.15089433850505,4.108116896029243,,,,,,,,,,,,,,,,,,,2020-04-04,2020-04-30,2020-03-28,2020-04-30,2020-07-16,2020-05-11,2020-03-19,2020-05-11,2020-03-28,2020-05-11,2020-03-28,2020-05-22,2020-03-19,2020-05-11,,,,,,,,,,,Kay Ivey,Republican
2020-08-09,AR,49383.0,544.0,1344,23,887.1428571428571,12.285714285714286,Arkansas,3017804.0,0.016363885792450406,0.00018026352937433975,0.0002939696736908219,4.071077606668387e-06,16363.885792450406,180.26352937433975,293.96967369082193,4.071077606668387,,,,,,,,,,,,,,,,,,,,,2020-04-04,2020-05-04,2020-07-20,2020-05-11,2020-03-19,2020-05-11,2020-03-20,2020-05-04,2020-03-20,2020-05-18,2020-03-19,2020-05-26,,,,,,,,,,,Asa Hutchinson,Republican
2020-08-09,AZ,186923.0,4150.0,816,13,1208.0,55.0,Arizona,7278717.0,0.02568076214530665,0.0005701554271171691,0.00016596331468856393,7.5562767449263376e-06,25680.762145306653,570.1554271171691,165.96331468856394,7.556276744926338,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-16,2020-03-30,2020-05-08,,2020-05-08,2020-03-20,2020-05-11,2020-03-20,2020-05-13,2020-03-20,2020-05-16,2020-03-20,2020-05-16,2020-06-29,2020-06-29,2020-06-29,,,,,,,,Doug Ducey,Republican
2020-08-09,CA,554160.0,10293.0,8373,104,6428.285714285715,133.85714285714286,California,39512223.0,0.014025027141601221,0.00026050166805345273,0.00016269106687026228,3.3877401141703127e-06,14025.02714160122,260.5016680534527,162.69106687026226,3.3877401141703127,,,,,,,,,,,,,,,,,,,2020-03-19,,2020-03-19,2020-05-08,2020-06-18,2020-05-05,2020-03-19,,2020-03-19,,2020-03-19,,2020-03-16,,2020-07-13,2020-07-13,,2020-07-13,,,,,,,Gavin Newsom,Democratic
2020-08-09,CO,50324.0,1736.0,431,0,436.7142857142857,6.428571428571429,Colorado,5758736.0,0.008738723219817682,0.00030145504152300086,7.583509397101824e-05,1.1163163980032126e-06,8738.723219817683,301.4550415230009,75.83509397101824,1.1163163980032125,,,,,,,,,,,,,,,,,,,2020-03-26,2020-04-27,2020-03-26,2020-05-01,2020-07-16,2020-04-23,2020-03-17,2020-05-27,2020-03-17,2020-06-04,2020-03-17,2020-06-18,2020-03-17,2020-06-18,2020-06-30,,,,,,,,,,Jared Polis,Democratic
2020-08-09,CT,50320.0,4441.0,0,0,72.85714285714286,1.2857142857142858,Connecticut,3565287.0,0.014113870776742518,0.0012456220214529714,2.043514108601716e-05,3.606201368120675e-07,14113.870776742519,1245.6220214529715,20.43514108601716,0.3606201368120675,,,,,,,,,,,,,,,,,,,,,2020-03-23,2020-05-20,2020-04-20,2020-04-03,2020-03-16,2020-05-20,2020-03-16,2020-06-17,2020-03-16,2020-06-17,2020-03-16,,,,,,,,,,,,Ned Lamont,Democratic
2020-08-09,DC,12753.0,591.0,100,1,68.42857142857143,0.7142857142857143,District of Columbia,705749.0,0.018070163755102734,0.0008374082003658525,9.695879332251471e-05,1.012095963700571e-06,18070.163755102734,837.4082003658525,96.95879332251471,1.012095963700571,,,,,,,,,,,,,,,,,,,2020-04-01,2020-05-29,2020-03-25,2020-05-29,2020-04-17,2020-04-15,2020-03-16,2020-05-29,2020-03-17,2020-06-22,2020-03-17,2020-06-22,2020-03-16,2020-05-29,,,,,,,,,,,Muriel Bowser,Democratic
2020-08-09,DE,15575.0,591.0,73,1,89.42857142857143,0.8571428571428571,Delaware,973764.0,0.015994635250430288,0.0006069232380741124,9.183803409098245e-05,8.802367484758701e-07,15994.635250430289,606.9232380741124,91.83803409098245,0.8802367484758701,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-08,2020-04-28,2020-05-01,2020-03-16,2020-06-01,2020-03-19,2020-06-01,2020-03-19,2020-06-01,2020-03-16,2020-06-15,,,,,,,,,,,John C. Carney Jr.,Democratic
2020-08-09,FL,532806.0,8315.0,6229,77,6524.857142857143,158.42857142857142,Florida,21477737.0,0.024807362153657062,0.00038714507026508426,0.00030379630511618346,7.376408949814937e-06,24807.36215365706,387.14507026508426,303.7963051161835,7.3764089498149366,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-18,2020-03-20,2020-05-18,,2020-05-11,2020-03-20,2020-05-18,2020-03-20,2020-05-18,2020-03-20,,2020-03-17,,2020-06-26,,,,,,,,,,Ron DeSantis,Republican
2020-08-09,GA,216596.0,4199.0,3169,13,3345.5714285714284,51.285714285714285,Georgia,10617423.0,0.02040005376069127,0.0003954820298673228,0.0003151020194421404,4.830335410552474e-06,20400.053760691273,395.4820298673228,315.1020194421404,4.8303354105524745,,,,,,,,,,,,,,,,,,,2020-04-03,2020-05-01,,2020-05-01,,2020-04-27,2020-04-03,2020-04-27,2020-04-03,2020-04-24,2020-04-03,2020-04-27,2020-03-24,2020-06-01,,,,,,,,,,,Brian Kemp,Republican
2020-08-09,HI,3346.0,31.0,231,0,164.14285714285714,0.7142857142857143,Hawaii,1415872.0,0.0023632079736021334,2.1894634543235546e-05,0.00011593057645243153,5.044846668948282e-07,2363.2079736021333,21.894634543235547,115.93057645243154,0.5044846668948282,,,,,,,,,,,,,,,,,,,2020-03-25,2020-06-10,2020-03-25,2020-05-07,2020-04-16,2020-04-16,2020-03-17,2020-06-05,2020-03-25,2020-06-19,2020-03-17,,2020-03-17,2020-06-26,,,,,,,,,,,David Ige,Democratic
2020-08-09,IA,48789.0,930.0,506,5,471.0,7.714285714285714,Iowa,3155070.0,0.015463682263784955,0.00029476366609932584,0.0001492835341212715,2.4450442349252836e-06,15463.682263784955,294.76366609932586,149.2835341212715,2.4450442349252834,,,,,,,,,,,,,,,,,,,,,2020-03-26,2020-05-15,,,2020-03-17,2020-05-15,2020-03-17,2020-05-15,2020-03-17,2020-05-22,2020-03-17,2020-05-28,,,,,,,,,,,Kim Reynolds,Republican
2020-08-09,ID,24495.0,235.0,573,6,483.0,5.428571428571429,Idaho,1787065.0,0.013706832152160106,0.0001315005329968412,0.0002702755635637204,3.0377022819939e-06,13706.832152160106,131.50053299684117,270.2755635637204,3.0377022819938997,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-01,2020-03-25,2020-05-01,,,2020-03-25,2020-05-16,2020-03-25,2020-05-16,2020-03-25,2020-05-30,2020-03-25,2020-05-30,,,,,,,,,,,Brad Little,Republican
2020-08-09,IL,195380.0,7845.0,1382,5,1736.5714285714287,18.714285714285715,Illinois,12671821.0,0.0154184627450151,0.0006190901844336343,0.0001370419790945144,1.47684265065658e-06,15418.4627450151,619.0901844336342,137.0419790945144,1.47684265065658,,,,,,,,,,,,,,,,,,,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-05-01,2020-05-01,2020-03-16,2020-05-29,2020-03-21,2020-05-29,2020-03-21,2020-06-26,2020-03-16,2020-06-26,,,,,,,,,,,J.B. Pritzker,Democratic
2020-08-09,IN,74328.0,3041.0,1041,5,924.4285714285714,9.428571428571429,Indiana,6732219.0,0.011040639052294644,0.0004517084188734799,0.00013731409679758954,1.4005146636749977e-06,11040.639052294644,451.7084188734799,137.31409679758954,1.4005146636749977,,,,,,,,,,,,,,,,,,,2020-03-25,2020-05-18,2020-03-25,2020-05-18,2020-07-27,2020-05-01,2020-03-16,2020-05-18,2020-03-24,2020-06-01,2020-03-25,2020-06-12,2020-03-16,2020-06-12,,,,,,,,,,,Eric Holcomb,Republican
2020-08-09,KS,30638.0,380.0,0,0,403.7142857142857,3.142857142857143,Kansas,2913314.0,0.010516545761974165,0.00013043564819995373,0.00013857561722295837,1.0787910753379633e-06,10516.545761974165,130.43564819995373,138.57561722295836,1.0787910753379633,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-04,2020-03-30,2020-05-04,2020-07-03,2020-07-03,2020-03-30,2020-05-04,2020-03-30,2020-05-18,2020-03-30,2020-05-22,2020-03-30,2020-06-08,,,,,,,,,,,Laura Kelly,Democratic
2020-08-09,KY,34982.0,773.0,404,1,542.4285714285714,4.428571428571429,Kentucky,4467673.0,0.007830026951390578,0.00017302072018252009,0.00012141187849436865,9.912478886819668e-07,7830.026951390578,173.02072018252008,121.41187849436865,0.9912478886819668,,,,,,,,,,,,,,,,,,,,,2020-03-26,2020-05-11,2020-05-11,2020-05-11,2020-03-16,2020-05-22,2020-03-18,2020-06-01,2020-03-18,2020-06-01,2020-03-16,2020-06-29,,,,,,,,,,,Andy Beshear,Democratic
2020-08-09,LA,131399.0,4263.0,2653,56,1664.5714285714287,36.57142857142857,Louisiana,4648794.0,0.02826518017361062,0.0009170120250542399,0.00035806521617680386,7.86686365784945e-06,28265.18017361062,917.0120250542399,358.06521617680386,7.866863657849449,,,,,,,,,,,,,,,,,,,2020-03-23,2020-05-15,2020-03-23,2020-05-01,2020-07-13,2020-05-01,2020-03-17,2020-05-01,2020-03-17,2020-05-15,2020-03-17,2020-05-15,2020-03-17,2020-06-05,2020-07-13,,,,,,,,,,John Bel Edwards,Democratic
2020-08-09,MA,121040.0,8735.0,329,14,368.85714285714283,13.857142857142858,Massachusetts,6892503.0,0.017561109512756107,0.0012673189986279294,5.3515702910414815e-05,2.0104659885012537e-06,17561.109512756106,1267.3189986279294,53.51570291041482,2.0104659885012537,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-18,2020-03-24,2020-05-18,2020-05-06,2020-05-06,2020-03-17,2020-06-08,2020-03-24,2020-07-13,2020-03-24,2020-07-13,2020-03-17,,,,,,,,,,,,Charles D. Baker,Republican
2020-08-09,MD,95503.0,3585.0,922,8,747.0,10.0,Maryland,6045680.0,0.015796899604345584,0.0005929854044540896,0.00012355930184859273,1.6540736525916026e-06,15796.899604345585,592.9854044540896,123.55930184859272,1.6540736525916027,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-15,2020-03-23,2020-05-15,2020-04-18,2020-04-18,2020-03-16,2020-05-29,2020-03-16,2020-06-19,2020-03-16,,2020-03-16,2020-06-12,,,,,,,,,,,Larry Hogan,Republican
2020-08-09,ME,4042.0,125.0,16,0,12.0,0.2857142857142857,Maine,1344212.0,0.0030069661630754674,9.299128411292266e-05,8.927163274840575e-06,2.1255150654382323e-07,3006.9661630754676,92.99128411292266,8.927163274840575,0.21255150654382324,,,,,,,,,,,,,,,,,,,2020-04-02,2020-05-31,2020-03-25,2020-05-01,2020-05-01,2020-05-01,2020-03-18,2020-06-01,2020-03-25,2020-06-17,2020-03-25,2020-07-01,2020-03-18,2020-06-01,,,,,,,,,,,Janet T. Mills,Democratic
2020-08-09,MI,96726.0,6519.0,535,-1,709.2857142857143,8.857142857142858,Michigan,9986857.0,0.009685329428467835,0.0006527579197339062,7.102191553215535e-05,8.868799119826045e-07,9685.329428467836,652.7579197339062,71.02191553215535,0.8868799119826045,,,,,,,,,,,,,,,,,,,2020-03-24,2020-06-01,2020-03-24,2020-05-26,2020-04-27,2020-04-26,2020-03-16,2020-06-08,2020-03-16,,2020-03-16,,2020-03-16,2020-06-08,,,,,,,,,,,Gretchen Whitmer,Democratic
2020-08-09,MN,60898.0,1698.0,797,9,707.2857142857143,6.285714285714286,Minnesota,5639632.0,0.010798222295355441,0.0003010834749501386,0.0001254134514957207,1.1145610716646558e-06,10798.222295355441,301.08347495013857,125.4134514957207,1.1145610716646557,,,,,,,,,,,,,,,,,,,2020-03-28,2020-05-18,2020-03-28,2020-04-27,2020-07-24,2020-06-01,2020-03-17,2020-06-01,2020-03-17,2020-06-10,2020-03-17,2020-06-10,2020-03-17,2020-06-10,,,,,,,,,,,Tim Walz,Democratic
2020-08-09,MO,57379.0,1301.0,0,0,791.2857142857143,6.857142857142857,Missouri,6137428.0,0.009349030245242796,0.0002119780468300402,0.00012892790176694772,1.1172665255124552e-06,9349.030245242797,211.9780468300402,128.9279017669477,1.1172665255124552,,,,,,,,,,,,,,,,,,,2020-04-06,2020-05-04,2020-04-03,2020-05-04,,,2020-03-23,2020-05-04,2020-04-03,2020-05-04,2020-04-03,,2020-03-23,2020-05-04,,,,,,,,,,,Mike Parson,Republican
2020-08-09,MS,67173.0,1896.0,527,22,945.7142857142857,27.571428571428573,Mississippi,2976149.0,0.02257044254168726,0.0006370648781361417,0.00031776442836507367,9.264129104903207e-06,22570.442541687262,637.0648781361417,317.7644283650737,9.264129104903207,,,,,,,,,,,,,,,,,,,2020-04-03,2020-04-27,2020-04-03,2020-04-27,2020-08-05,2020-05-07,2020-03-24,2020-05-07,2020-03-24,2020-05-11,2020-03-24,2020-06-01,2020-03-24,2020-06-01,,,,,,,,,,,Tate Reeves,Republican
2020-08-09,MT,4952.0,75.0,63,0,108.42857142857143,2.0,Montana,1068778.0,0.004633328904599459,7.017360013024221e-05,0.00010145097618829301,1.8712960034731255e-06,4633.328904599459,70.1736001302422,101.45097618829301,1.8712960034731254,,,,,,,,,,,,,,,,,,,2020-03-28,2020-04-26,2020-03-28,2020-04-27,,,2020-03-20,2020-05-04,2020-03-20,2020-05-15,2020-03-20,2020-05-15,2020-03-20,2020-05-04,,,,,,,,,,,Steve Bullock,Democratic
2020-08-09,NC,136218.0,2168.0,1452,8,1571.2857142857142,28.428571428571427,North Carolina,10488084.0,0.012987882248082682,0.00020671077767874476,0.00014981627857726102,2.710559090542317e-06,12987.882248082682,206.71077767874476,149.81627857726102,2.710559090542317,,,,,,,,,,,,,,,,,,,2020-03-30,2020-05-22,2020-03-30,2020-05-08,2020-06-26,2020-06-26,2020-03-17,2020-05-22,2020-03-25,,2020-03-25,,2020-03-17,,,,,,,,,,,,Roy Cooper,Democratic
2020-08-09,ND,7596.0,98.0,88,0,142.0,0.42857142857142855,North Dakota,762062.0,0.009967692917374177,0.00012859846049271582,0.00018633654479556782,5.623839380147921e-07,9967.692917374177,128.59846049271582,186.33654479556782,0.5623839380147921,,,,,,,,,,,,,,,,,,,,,2020-03-20,2020-05-01,,2020-04-28,2020-03-20,2020-05-01,2020-03-20,2020-05-01,2020-03-20,2020-05-01,2020-03-20,2020-05-01,,,,,,,,,,,Doug Burgum,Republican
2020-08-09,NE,28245.0,345.0,141,0,264.85714285714283,1.8571428571428572,Nebraska,1934408.0,0.014601366412876704,0.00017834913834103251,0.0001369189658319976,9.600574734713966e-07,14601.366412876705,178.3491383410325,136.9189658319976,0.9600574734713966,,,,,,,,,,,,,,,,,,,,,,2020-05-18,,2020-05-04,2020-04-03,2020-05-18,2020-04-03,2020-05-18,2020-04-03,2020-06-22,2020-04-03,2020-06-22,,,,,,,,,,,Pete Ricketts,Republican
2020-08-09,NH,6831.0,419.0,13,0,31.142857142857142,0.42857142857142855,New Hampshire,1359711.0,0.005023861688255814,0.000308153717959184,2.2904026769554075e-05,3.151930289388176e-07,5023.8616882558135,308.153717959184,22.904026769554076,0.31519302893881757,,,,,,,,,,,,,,,,,,,2020-03-28,2020-06-16,2020-03-28,2020-05-11,,2020-05-01,2020-03-16,2020-05-18,2020-03-27,2020-06-01,2020-03-28,2020-06-29,2020-03-16,2020-06-15,,,,,,,,,,,Chris Sununu,Republican
2020-08-09,NJ,184773.0,15874.0,344,5,346.14285714285717,8.571428571428571,New Jersey,8882190.0,0.020802639889486715,0.0017871718573910264,3.8970440526813454e-05,9.650129721868787e-07,20802.639889486716,1787.1718573910264,38.970440526813455,0.9650129721868786,,,,,,,,,,,,,,,,,,,2020-03-21,2020-06-09,2020-03-21,2020-05-18,2020-04-08,2020-04-08,2020-03-16,2020-06-15,2020-03-16,,2020-03-16,,2020-03-16,2020-06-15,,,,,,,,,,,Phil Murphy,Democratic
2020-08-09,NM,22115.0,681.0,150,6,188.42857142857142,4.285714285714286,New Mexico,2096829.0,0.010546878166984528,0.00032477612623633116,8.986358517006939e-05,2.0439026194860363e-06,10546.878166984528,324.77612623633115,89.86358517006938,2.0439026194860364,,,,,,,,,,,,,,,,,,,2020-03-24,,2020-03-24,2020-05-15,2020-05-15,2020-05-06,2020-03-19,2020-06-01,2020-03-19,2020-06-01,2020-03-19,,2020-03-19,,,,,2020-07-13,,,,,,,Michelle Lujan Grisham,Democratic
2020-08-09,NV,56230.0,957.0,811,8,860.7142857142857,17.857142857142858,Nevada,3080156.0,0.018255568873784316,0.0003106985490345294,0.00027943853678654123,5.797480016318283e-06,18255.568873784316,310.69854903452944,279.43853678654125,5.797480016318283,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-09,2020-03-21,2020-05-09,2020-06-26,2020-05-09,2020-03-21,2020-05-09,2020-03-21,2020-05-29,2020-03-21,2020-05-29,2020-03-20,2020-05-29,,,,,,,,,,,Steve Sisolak,Democratic
2020-08-09,NY,420860.0,25202.0,515,7,651.7142857142857,4.571428571428571,New York,19453561.0,0.02163408539958314,0.001295495462244676,3.3501027689186864e-05,2.3499186454493195e-07,21634.085399583142,1295.495462244676,33.50102768918686,0.23499186454493196,,,,,,,,,,,,,,,,,,,2020-03-22,2020-06-13,2020-03-22,2020-05-15,2020-04-17,2020-04-17,2020-03-16,2020-06-22,2020-03-16,,2020-03-16,,2020-03-16,,,,,,,,,,,,Andrew Cuomo,Democratic
2020-08-09,OH,100848.0,3669.0,879,1,1116.7142857142858,20.0,Ohio,11689100.0,0.008627524788050405,0.00031388216372517987,9.553466782851423e-05,1.7109957139557365e-06,8627.524788050405,313.88216372517985,95.53466782851423,1.7109957139557366,,,,,,,,,,,,,,,,,,,2020-03-24,2020-05-20,2020-03-24,2020-05-04,2020-07-23,2020-04-29,2020-03-15,2020-05-15,2020-03-17,2020-05-20,2020-03-17,2020-06-10,2020-03-15,2020-05-15,,,,,,,,,,,Richard Michael DeWine,Republican
2020-08-09,OK,43566.0,603.0,486,0,763.0,7.571428571428571,Oklahoma,3956971.0,0.011009936640930652,0.0001523892896864799,0.0001928242587575193,1.913440500683116e-06,11009.936640930651,152.38928968647988,192.82425875751932,1.913440500683116,,,,,,,,,,,,,,,,,,,,,2020-04-01,2020-04-24,,,2020-04-01,2020-05-01,2020-04-01,2020-05-01,2020-04-01,2020-05-01,2020-03-25,2020-05-15,,,,,,,,,,,Kevin Stitt,Republican
2020-08-09,OR,21272.0,356.0,262,1,310.7142857142857,4.285714285714286,Oregon,4217737.0,0.0050434628806869655,8.440545249739375e-05,7.366848281774936e-05,1.0161170043827498e-06,5043.462880686965,84.40545249739375,73.66848281774936,1.0161170043827499,,,,,,,,,,,,,,,,,,,2020-03-23,2020-06-19,,2020-05-15,2020-07-01,2020-05-09,2020-03-17,2020-06-19,2020-03-24,2020-06-19,2020-03-24,,2020-03-17,2020-06-19,,,,,,,,,,,Kate Brown,Democratic
2020-08-09,PA,118852.0,7314.0,760,1,751.7142857142857,15.0,Pennsylvania,12801989.0,0.009283869873657914,0.000571317472620856,5.871855425858323e-05,1.1716929299033143e-06,9283.869873657914,571.3174726208559,58.71855425858323,1.1716929299033143,,,,,,,,,,,,,,,,,,,2020-04-01,2020-06-05,2020-03-19,2020-06-05,2020-07-01,2020-04-19,2020-03-17,2020-06-05,2020-03-19,2020-07-03,2020-03-19,2020-07-03,2020-03-19,2020-06-05,2020-07-16,,,,,,,,,,Tom Wolf,Democratic
2020-08-09,RI,19934.0,1015.0,28,0,130.28571428571428,1.1428571428571428,Rhode Island,1059361.0,0.01881700383533092,0.0009581247563389628,0.00012298519039847066,1.0788174596357076e-06,18817.00383533092,958.1247563389628,122.98519039847066,1.0788174596357076,,,,,,,,,,,,,,,,,,,2020-03-28,2020-05-09,2020-03-30,2020-05-09,2020-04-18,2020-04-18,2020-03-17,2020-05-18,2020-03-23,2020-06-01,2020-03-23,2020-06-30,2020-03-17,2020-06-01,,,,,,,,,,,Gina Raimondo,Democratic
2020-08-09,SC,100435.0,2031.0,975,24,1235.2857142857142,36.285714285714285,South Carolina,5148714.0,0.019506812769169157,0.00039446743400390857,0.00023992121416837567,7.047529593936327e-06,19506.81276916916,394.4674340039086,239.92121416837568,7.047529593936327,,,,,,,,,,,,,,,,,,,2020-04-07,2020-05-04,2020-04-01,2020-04-20,,2020-08-03,2020-03-18,2020-05-04,2020-04-01,2020-05-18,2020-04-01,,2020-03-18,2020-05-04,,,,,,,,,,,Henry McMaster,Republican
2020-08-09,SD,9605.0,146.0,128,0,92.85714285714286,1.5714285714285714,South Dakota,884659.0,0.010857290775315687,0.00016503534130099846,0.00010496376892920646,1.7763099357250324e-06,10857.290775315687,165.03534130099845,104.96376892920645,1.7763099357250325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kristi L. Noem,Republican
2020-08-09,TN,122712.0,1223.0,2127,8,1869.2857142857142,21.428571428571427,Tennessee,6829174.0,0.01796879095480654,0.00017908461550401265,0.0002737206160343424,3.1377984260719417e-06,17968.79095480654,179.08461550401265,273.72061603434236,3.137798426071942,,,,,,,,,,,,,,,,,,,2020-04-02,2020-04-29,2020-04-01,2020-05-01,,,2020-03-23,2020-04-27,2020-03-23,2020-05-01,2020-03-23,2020-05-22,2020-03-23,2020-05-22,,,,,,,,,,,Bill Lee,Republican
2020-08-09,TX,486362.0,8459.0,4879,116,7982.428571428572,231.71428571428572,Texas,28995881.0,0.016773485861664283,0.00029173109104703524,0.0002752952590551938,7.991282820973287e-06,16773.48586166428,291.73109104703525,275.2952590551938,7.991282820973288,,,,,,,,,,,,,,,,,,,,,2020-03-31,2020-05-01,2020-07-03,2020-05-08,2020-03-21,2020-05-01,2020-03-21,2020-05-18,2020-03-31,2020-05-01,2020-03-20,2020-05-22,2020-06-26,,,,,,,,,,Greg Abbott,Republican
